uid,Должность,Балл,Месяц
u1734,Продавец-кассир,0,мар.14
u1734,Продавец-кассир,100,апр.14
u1733,Продавец,0,май.13
u1733,Продавец,0,июн.13
u1733,Продавец,0,июл.13
u1733,Продавец,0,авг.13
u1733,Продавец,0,сен.13
u1733,Продавец,0,окт.13
u1733,Продавец,0,ноя.13
u1733,Продавец,0,дек.13
u1733,Продавец,0,янв.14
u1733,Продавец,0,фев.14
u1733,Продавец,0,мар.14
u1733,Продавец,0,апр.14
u1732,Продавец,0,ноя.13
u1732,Продавец-кассир,"88,33",дек.13
u1732,Продавец-кассир,0,янв.14
u1732,Продавец-кассир,100,фев.14
u1732,Продавец-кассир,0,мар.14
u1732,Продавец-кассир,0,апр.14
u1730,Продавец,0,окт.13
u1730,Продавец,0,ноя.13
u1730,Продавец-кассир,"88,33",дек.13
u1730,Продавец-кассир,"93,34",янв.14
u1730,Продавец-кассир,0,фев.14
u1730,Продавец-кассир,0,мар.14
u1730,Продавец-кассир,"98,31",апр.14
u173,Продавец,0,янв.14
u173,Продавец,0,фев.14
u173,Продавец,"96,61",мар.14
u173,Продавец-кассир,"88,13",апр.14
u1729,Продавец-кассир,0,май.13
u1729,Продавец-кассир,"76,67",июн.13
u1729,Продавец-кассир,100,июл.13
u1729,Продавец-кассир,0,авг.13
u1729,Продавец-кассир,0,сен.13
u1729,Продавец-кассир,0,окт.13
u1729,Продавец-кассир,0,ноя.13
u1729,Продавец-кассир,0,дек.13
u1729,Продавец-кассир,"91,67",янв.14
u1729,Продавец-кассир,0,фев.14
u1729,Продавец-кассир,"96,61",мар.14
u1729,Продавец-кассир,"98,3",апр.14
u1728,Продавец-кассир,0,май.13
u1728,Продавец-кассир,"94,92",июн.13
u1728,Продавец-кассир,"76,83",июл.13
u1728,Продавец-кассир,0,авг.13
u1728,Продавец-кассир,"90,00",сен.13
u1728,Продавец-кассир,0,окт.13
u1728,Продавец-кассир,86665,ноя.13
u1728,Продавец-кассир,0,дек.13
u1728,Продавец-кассир,0,янв.14
u1728,Продавец-кассир,"98,31",фев.14
u1728,Продавец-кассир,0,мар.14
u1728,Продавец-кассир,0,апр.14
u1727,Продавец,0,дек.13
u1727,Продавец,0,янв.14
u1727,Продавец-кассир,0,фев.14
u1727,Продавец-кассир,0,мар.14
u1727,Продавец-кассир,0,апр.14
u1725,Продавец-кассир,,май.13
u1725,Продавец-кассир,0,июн.13
u1725,Продавец-кассир,0,июл.13
u1725,Продавец-кассир,0,авг.13
u1725,Продавец-кассир,0,сен.13
u1725,Продавец-кассир,0,окт.13
u1725,Продавец-кассир,0,ноя.13
u1725,Продавец-кассир,0,дек.13
u1725,Продавец-кассир,0,янв.14
u1725,Продавец-кассир,0,фев.14
u1725,Продавец-кассир,0,мар.14
u1725,Продавец-кассир,0,апр.14
u1724,Продавец-кассир,0,май.13
u1724,Продавец-кассир,100,июн.13
u1724,Продавец-кассир,0,июл.13
u1724,Продавец-кассир,0,авг.13
u1724,Продавец-кассир,0,сен.13
u1724,Продавец-кассир,0,окт.13
u1724,Продавец-кассир,0,ноя.13
u1724,Продавец-кассир,95,дек.13
u1724,Продавец-кассир,0,янв.14
u1724,Продавец-кассир,"89,83",фев.14
u1724,Продавец-кассир,0,мар.14
u1724,Продавец-кассир,0,апр.14
u1723,Продавец,0,мар.14
u1723,Продавец,0,апр.14
u1722,Старший продавец-кассир,0,май.13
u1722,Старший продавец-кассир,0,июн.13
u1722,Старший продавец-кассир,0,июл.13
u1722,Старший продавец-кассир,"93,75",авг.13
u1722,Старший продавец-кассир,0,сен.13
u1722,Старший продавец-кассир,0,окт.13
u1722,Старший продавец-кассир,"98,33",ноя.13
u1722,Старший продавец-кассир,0,дек.13
u1722,Старший продавец-кассир,0,янв.14
u1722,Старший продавец-кассир,0,фев.14
u1722,Старший продавец-кассир,100,мар.14
u1722,Старший продавец-кассир,0,апр.14
u1721,Продавец-кассир,0,май.13
u1721,Продавец-кассир,0,июн.13
u1721,Продавец-кассир,0,июл.13
u1721,Продавец-кассир,0,авг.13
u1721,Продавец-кассир,0,сен.13
u1721,Продавец-кассир,0,окт.13
u1721,Продавец-кассир,0,ноя.13
u1721,Продавец-кассир,0,дек.13
u1721,Продавец-кассир,"96,67",янв.14
u1721,Продавец-кассир,0,фев.14
u1721,Продавец-кассир,"64,41",мар.14
u1721,Продавец-кассир,0,апр.14
u1717,Продавец,0,апр.14
u1715,Старший продавец-кассир,100,май.13
u1715,Старший продавец-кассир,0,июн.13
u1715,Старший продавец-кассир,100,июл.13
u1715,Старший продавец-кассир,"95,24",авг.13
u1715,Старший продавец-кассир,0,сен.13
u1715,Старший продавец-кассир,0,окт.13
u1715,Старший продавец-кассир,0,ноя.13
u1715,Старший продавец-кассир,0,дек.13
u1715,Старший продавец-кассир,"96,67",янв.14
u1715,Старший продавец-кассир,"98,31",фев.14
u1715,Старший продавец-кассир,0,мар.14
u1715,Старший продавец-кассир,0,апр.14
u1714,Старший продавец-кассир,"93,22",май.13
u1714,Старший продавец-кассир,"96,72",июн.13
u1714,Старший продавец-кассир,"95,56",июл.13
u1714,Старший продавец-кассир,"96,61",авг.13
u1714,Старший продавец-кассир,0,сен.13
u1714,Старший продавец-кассир,0,окт.13
u1714,Старший продавец-кассир,95,ноя.13
u1714,Старший продавец-кассир,"91,67",дек.13
u1714,Старший продавец-кассир,0,янв.14
u1714,Старший продавец-кассир,0,фев.14
u1714,Старший продавец-кассир,"96,61",мар.14
u1714,Старший продавец-кассир,0,апр.14
u1713,Старший продавец-кассир,100,май.13
u1713,Старший продавец-кассир,100,июн.13
u1713,Старший продавец-кассир,0,июл.13
u1713,Старший продавец-кассир,"93,44",авг.13
u1713,Старший продавец-кассир,0,сен.13
u1713,Старший продавец-кассир,"94,94",окт.13
u1713,Старший продавец-кассир,0,ноя.13
u1713,Старший продавец-кассир,100,дек.13
u1713,Старший продавец-кассир,0,янв.14
u1713,Старший продавец-кассир,0,фев.14
u1713,Старший продавец-кассир,0,мар.14
u1713,Старший продавец-кассир,0,апр.14
u1712,Продавец-кассир,0,май.13
u1712,Продавец-кассир,0,июн.13
u1712,Продавец-кассир,0,июл.13
u1712,Продавец-кассир,0,авг.13
u1712,Продавец-кассир,0,сен.13
u1712,Продавец-кассир,0,окт.13
u1712,Продавец-кассир,0,ноя.13
u1712,Продавец-кассир,0,дек.13
u1712,Продавец-кассир,0,янв.14
u1712,Продавец-кассир,0,фев.14
u1712,Продавец-кассир,"59,32",мар.14
u1711,Продавец,0,мар.14
u1711,Продавец,0,апр.14
u1710,Продавец,0,апр.14
