uid,Пол,ДатаРождения,ДатаПриема,УИН Подразделения,ЭтоРуководитель,Место рождения,Должность
u1562,ж,11.05.1977,15.01.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Енотаевка,Продавец-консультант
u1847,ж,23.11.1982,15.01.2014,9cbea43e-727a-11e0-a872-001b789beaf2,0,Сыра,Продавец-кассир
u725,м,15.12.1991,15.02.2013,0b74fbd2-f9aa-11e2-8bd0-ac162d794eee,0,Кимры,Контент-менеджер
u1437,ж,12.02.1987,15.03.2013,9b63a711-2e66-11e2-b37d-001b789beaf2,0,Ольгино,Продавец-кассир
u1006,ж,14.05.1977,15.04.2011,18799ae4-7286-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u336,ж,23.07.1982,15.04.2013,57cd36c7-3abe-11e2-b37d-001b789beaf2,0,Елец,Продавец-кассир
u579,ж,16.11.1989,15.04.2013,a6470033-ef6b-11e2-8bd0-ac162d794eee,0,Загорск,Маркетолог по разработке и сопровождению федеральных акций
u771,ж,26.08.1975,15.04.2013,9cbea427-727a-11e0-a872-001b789beaf2,0,Корново,Старший продавец-кассир
u89,ж,06.03.1984,15.04.2014,2872f0b7-722e-11e0-a872-001b789beaf2,0,Баку,Продавец-кассир
u1569,ж,24.04.1983,15.04.2014,9cbea427-727a-11e0-a872-001b789beaf2,0,Псков,Продавец-кассир
u2099,м,01.01.0001,15.04.2014,f4c44f77-6f04-11e0-a872-001b789beaf2,0,Москва,Системный администратор
u1539,м,23.03.1961,15.05.2012,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Попово-Лежачи,Охранник
u1540,м,23.03.1961,15.05.2012,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Попово-Лежачи,Охранник
u1586,м,20.12.1962,15.05.2012,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Радовицкий,Охранник
u1587,м,20.12.1962,15.05.2012,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Радовицкий,Охранник
u383,ж,27.04.1970,15.05.2013,31df015e-6d01-11e0-a872-001b789beaf2,0,Иркутск,Ведущий тренинг-менеджер
u1652,ж,01.01.1987,15.05.2013,a83b44d9-636c-11e1-933a-001b789beaf2,1,с. Шевченко,Территориальный менеджер
u727,ж,11.04.1990,15.05.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Октябрьский,Продавец
u929,ж,15.01.1990,15.05.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Углич,Продавец
u2004,ж,13.05.1988,15.05.2014,572f0600-fa8e-11e2-ba2c-ac162d794eee,0,Чарджоу,Продавец
u158,ж,23.08.1989,15.06.2011,9cbea425-727a-11e0-a872-001b789beaf2,0,Валдай,Продавец-кассир
u958,ж,01.06.1971,15.06.2012,9cbea409-727a-11e0-a872-001b789beaf2,1,Митино,Управляющий
u959,ж,01.06.1971,15.06.2012,9cbea409-727a-11e0-a872-001b789beaf2,1,Митино,Управляющий
u967,ж,11.11.1987,15.06.2012,18799af1-7286-11e0-a872-001b789beaf2,0,Моршанск,Старший продавец-кассир
u2103,ж,21.04.1953,15.07.1998,8d29831c-bc61-11e2-9998-001b789beaf2,0,Москва,Менеджер
u2104,ж,21.04.1953,15.07.1998,8d29831c-bc61-11e2-9998-001b789beaf2,0,Москва,Менеджер
u2105,ж,21.04.1953,15.07.1998,8d29831c-bc61-11e2-9998-001b789beaf2,0,Москва,Менеджер
u2106,ж,21.04.1953,15.07.1998,8d29831c-bc61-11e2-9998-001b789beaf2,0,Москва,Менеджер
u1867,ж,17.03.1973,15.07.2011,572f05f2-fa8e-11e2-ba2c-ac162d794eee,0,Тамбов,"Менеджер направления ""Регионы"""
u343,ж,26.06.1987,15.07.2013,9cbea424-727a-11e0-a872-001b789beaf2,0,Ленинград,Продавец-кассир
u1021,м,02.02.1978,15.07.2013,f4c44f7a-6f04-11e0-a872-001b789beaf2,0,Москва,Ведущий программист
u55,ж,03.03.1977,15.07.2014,7148875a-e429-11e0-9c6e-001b789beaf2,0,Ареда,Продавец
u438,ж,18.09.1987,15.07.2014,9cbea435-727a-11e0-a872-001b789beaf2,0,Шахты,Продавец
u1973,ж,11.05.1988,15.07.2014,9cbea42f-727a-11e0-a872-001b789beaf2,0,Фурманов,Продавец
u3,м,25.02.1976,15.08.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,А. Кр. Восток,Охранник
u4,м,25.02.1976,15.08.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,А. Кр. Восток,Охранник
u855,ж,28.09.1987,15.08.2011,dd63a71a-6cfc-11e0-a872-001b789beaf2,0,Курск,Экономист
u513,м,19.04.1988,15.08.2012,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Димитровград,Охранник
u514,м,19.04.1988,15.08.2012,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Димитровград,Охранник
u1911,ж,30.09.1974,15.08.2012,6623be4d-dc92-11e1-a52a-001b789beaf2,0,Туапсе,Продавец-кассир
u440,ж,02.07.1987,15.08.2013,54b0d183-16ca-11e3-babe-ac162d794eee,0,Горбуновское,Продавец-кассир
u533,ж,30.06.1981,15.08.2013,9cbea420-727a-11e0-a872-001b789beaf2,0,Дубки,Старший продавец-кассир
u1734,ж,26.01.1978,15.08.2013,9cbea408-727a-11e0-a872-001b789beaf2,0,Свердловск,Продавец-кассир
u729,ж,25.07.1983,15.10.2012,b9d2f358-c753-11e2-abbd-ac162d794eee,0,Кинешма,И.о. директора
u1032,м,04.12.1985,15.10.2013,e31bfce6-6a69-11e0-a872-001b789beaf2,0,Москва,Юрист по корпоративному праву
u611,ж,15.07.1972,15.11.2012,18799aed-7286-11e0-a872-001b789beaf2,0,Изобилино,Продавец-кассир
u1107,ж,05.10.1992,15.11.2012,2872f0ae-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u2085,ж,01.10.1988,15.11.2012,3249caa0-fca4-11e1-be8a-001b789beaf2,0,Ярославль,Продавец-кассир
u400,м,11.01.1975,16.01.2014,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Москва,Охранник
u726,ж,15.09.1966,16.02.2004,0b74fbd2-f9aa-11e2-8bd0-ac162d794eee,1,Кимры,Исполнительный директор
u150,ж,17.06.1989,16.02.2012,9cbea438-727a-11e0-a872-001b789beaf2,0,Буденовка,Продавец-кассир
u1014,м,26.06.1956,16.03.2012,f4c44f7a-6f04-11e0-a872-001b789beaf2,0,Москва,Программист 1С
u457,м,27.07.1963,16.04.2012,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Городище,Охранник
u458,м,27.07.1963,16.04.2012,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Городище,Охранник
u1061,м,13.11.1983,16.04.2012,a3437b2f-e6d1-11e1-a52a-001b789beaf2,0,Москва,Курьер
u395,ж,04.03.1981,16.04.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Грозный,Продавец
u1605,м,20.07.1972,16.04.2014,bf571a88-13b4-11e3-b1ba-ac162d794eee,0,Ростов-на-Дону,Территориальный менеджер
u1624,ж,06.03.1979,16.04.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Красный Сулин,Продавец-консультант
u1987,м,19.10.1974,16.05.2012,25f54009-8a87-11e0-bf4a-001b789beaf2,0,Химки,Заместитель директора по развитию
u333,м,23.05.1989,16.05.2013,2872f0ab-722e-11e0-a872-001b789beaf2,0,Волжский,Продавец
u455,ж,24.02.1974,16.05.2013,8db2b46a-6758-11e1-933a-001b789beaf2,0,Ташкент,Территориальный менеджер
u1469,ж,04.05.1991,16.05.2014,9cbea437-727a-11e0-a872-001b789beaf2,0,Орловский,Продавец-кассир
u1608,ж,07.07.1992,16.05.2014,9cbea437-727a-11e0-a872-001b789beaf2,0,Ростов-на-Дону,Продавец-кассир
u541,ж,14.10.1974,16.06.2011,9cbea406-727a-11e0-a872-001b789beaf2,0,Екатеринбург,Старший продавец-кассир
u542,ж,14.10.1974,16.06.2011,9cbea406-727a-11e0-a872-001b789beaf2,0,Екатеринбург,Старший продавец-кассир
u1881,ж,11.03.1971,16.06.2011,dd63a717-6cfc-11e0-a872-001b789beaf2,0,Тверь,Бухгалтер-кассир
u1882,ж,11.03.1971,16.06.2011,dd63a717-6cfc-11e0-a872-001b789beaf2,0,Тверь,Бухгалтер-кассир
u1883,ж,11.03.1971,16.06.2011,dd63a717-6cfc-11e0-a872-001b789beaf2,0,Тверь,Бухгалтер-кассир
u39,ж,03.10.1984,16.06.2014,a83b44d9-636c-11e1-933a-001b789beaf2,0,Омск,Заместитель управляющего
u227,ж,19.07.1981,16.06.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Барабинск,Продавец
u432,ж,16.01.1992,16.06.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Дубна поселок,Продавец
u449,ж,09.02.1991,16.06.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Ефремов,Продавец
u452,ж,08.05.1989,16.06.2014,18b99ef2-6f19-11e0-a872-001b789beaf2,0,Москва,Офис-менеджер
u565,ж,18.04.1993,16.06.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Магнитогорск,Продавец
u568,ж,24.10.1992,16.06.2014,18b99ef2-6f19-11e0-a872-001b789beaf2,0,Жезказган,Делопроизводитель
u634,ж,21.11.1986,16.06.2014,18799add-7286-11e0-a872-001b789beaf2,0,Иркутск,Продавец
u777,ж,23.11.1992,16.06.2014,e2935301-b6f1-11e1-b1e2-001b789beaf2,0,Котельники поселок,Продавец
u912,ж,24.03.1981,16.06.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Тула,Продавец
u982,ж,16.04.1984,16.06.2014,62e96d4a-0dfc-11e2-be8a-001b789beaf2,0,Москва,Менеджер по товарной логистике
u1051,ж,06.10.1978,16.06.2014,25f54019-8a87-11e0-bf4a-001b789beaf2,0,Москва,Кладовщик
u2022,ж,28.09.1986,16.06.2014,a8751991-16c8-11e3-babe-ac162d794eee,0,Череповец,Продавец
u1140,ж,18.08.1981,16.07.2003,dd63a729-6cfc-11e0-a872-001b789beaf2,0,Москва,Бухгалтер
u331,ж,23.10.1978,16.07.2013,18799ae8-7286-11e0-a872-001b789beaf2,1,Волгоград,Управляющий
u1471,ж,14.01.1988,16.07.2013,4983a696-48da-11e2-b37d-001b789beaf2,0,Орск,Старший продавец-кассир
u188,ж,11.03.1987,16.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Аверенка,Продавец
u259,ж,17.12.1992,16.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Волгоград,Продавец
u388,ж,12.12.1980,16.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Востряково,Продавец
u422,ж,16.09.1986,16.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Домодедово,Продавец
u635,м,23.05.1993,16.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Москва,Продавец
u1264,ж,02.02.1986,16.08.2010,dd63a72c-6cfc-11e0-a872-001b789beaf2,0,Москва,Бухгалтер
u1396,ж,04.02.1985,16.08.2011,dd63a719-6cfc-11e0-a872-001b789beaf2,0,Новочебоксарск,Ведущий экономист
u715,ж,05.12.1966,16.08.2012,0916f720-0132-11e1-80c2-001b789beaf2,0,Кемерово,Продавец-кассир
u1657,м,07.07.1990,16.08.2013,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,с.Кафыркумух,Охранник
u2077,ж,31.05.1984,16.08.2013,9eaaebd0-8295-11e3-b0f0-ac162d794eee,0,Юрга,Продавец-консультант
u118,ж,28.11.1984,16.09.2011,7148875b-e429-11e0-9c6e-001b789beaf2,0,Белый Яр,Старший продавец-кассир
u854,ж,04.02.1986,16.09.2011,e0cee813-5c8b-11e1-933a-001b789beaf2,0,Курган,Продавец-кассир
u1056,ж,11.10.1979,16.09.2011,2872f097-722e-11e0-a872-001b789beaf2,0,Алматы,Продавец-кассир
u431,ж,30.05.1976,16.09.2013,a6470039-ef6b-11e2-8bd0-ac162d794eee,0,Токмак,Менеджер
u370,ж,10.12.1991,16.10.2013,2872f0ae-722e-11e0-a872-001b789beaf2,0,Челябинск,Продавец-кассир
u1043,ж,26.03.1992,16.10.2013,18799af8-7286-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1666,м,09.05.1965,16.10.2013,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,с.Радогощь,Охранник
u1843,ж,10.12.1989,16.10.2013,520f473a-34a2-11e2-b37d-001b789beaf2,0,Сызрань,Продавец-кассир
u507,м,06.07.1966,16.11.2001,c48b25e0-7fb8-11e1-933a-001b789beaf2,0,деревня Пятница,Водитель
u66,ж,31.07.1971,16.11.2011,0b41653f-15b7-11e1-80c3-001b789beaf2,0,Астрахань,Продавец-кассир
u527,ж,01.06.1987,16.11.2012,18799af4-7286-11e0-a872-001b789beaf2,0,Дрезна,Продавец-кассир
u1102,ж,11.06.1969,16.11.2012,18799af6-7286-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1701,ж,07.12.1988,16.11.2012,e2935301-b6f1-11e1-b1e2-001b789beaf2,0,Сарапул,Продавец-кассир
u278,м,22.03.1954,16.12.1997,57cd36ce-3abe-11e2-b37d-001b789beaf2,0,Балашиха,Охранник
u279,м,22.03.1954,16.12.1997,57cd36ce-3abe-11e2-b37d-001b789beaf2,0,Балашиха,Охранник
u1137,м,05.02.1967,16.12.1997,57cd36ce-3abe-11e2-b37d-001b789beaf2,0,Москва,Охранник
u1138,м,05.02.1967,16.12.1997,57cd36ce-3abe-11e2-b37d-001b789beaf2,0,Москва,Охранник
u1139,м,05.02.1967,16.12.1997,57cd36ce-3abe-11e2-b37d-001b789beaf2,0,Москва,Охранник
u793,ж,05.10.1968,16.12.2013,18799afc-7286-11e0-a872-001b789beaf2,0,Краснодар,Продавец-кассир
u283,м,18.01.1982,17.01.2012,57cd36cd-3abe-11e2-b37d-001b789beaf2,0,Железноводск,Помощник директора по правовым вопросам
u284,м,18.01.1982,17.01.2012,57cd36cd-3abe-11e2-b37d-001b789beaf2,0,Железноводск,Помощник директора по правовым вопросам
u285,м,18.01.1982,17.01.2012,57cd36cd-3abe-11e2-b37d-001b789beaf2,0,Железноводск,Помощник директора по правовым вопросам
u286,м,18.01.1982,17.01.2012,57cd36cd-3abe-11e2-b37d-001b789beaf2,0,Железноводск,Помощник директора по правовым вопросам
u1909,ж,05.03.1983,17.01.2013,6623be4d-dc92-11e1-a52a-001b789beaf2,0,Туапсе,Продавец-кассир
u1439,ж,09.05.1990,17.02.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Узуново,Продавец-кассир
u2065,ж,11.12.1975,17.02.2014,2872f097-722e-11e0-a872-001b789beaf2,1,Новокузнецк,Управляющий
u1080,ж,29.03.1975,17.03.2008,31df015d-6d01-11e0-a872-001b789beaf2,0,Москва,Старший бухгалтер по расчету заработной платы
u58,ж,07.09.1981,17.03.2014,a83b44d9-636c-11e1-933a-001b789beaf2,0,Тамбов,Заместитель управляющего
u100,ж,27.10.1983,17.03.2014,,0,Волгоград,Маркетолог по разработке и сопровождению мероприятий локального продвижения
u2107,ж,13.09.1971,17.03.2014,2872f097-722e-11e0-a872-001b789beaf2,1,Тамбов,Управляющий
u1970,ж,23.07.1978,17.04.2012,2872f0a2-722e-11e0-a872-001b789beaf2,0,Фергана,Продавец-кассир
u459,ж,23.08.1982,17.04.2013,9cbea417-727a-11e0-a872-001b789beaf2,0,Городище,Старший продавец-кассир
u1639,ж,18.10.1987,17.04.2013,97ff0678-cd05-11e2-8fe6-ac162d794eee,0,с. Ильинское,Старший продавец-кассир
u1952,ж,13.01.1984,17.04.2013,aff6514e-e4ee-11e0-9c6e-001b789beaf2,0,Уральск,Продавец-кассир
u56,ж,23.10.1979,17.04.2014,9cbea427-727a-11e0-a872-001b789beaf2,0,Аристово деревня,Продавец-кассир
u379,м,25.04.1987,17.04.2014,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Буйнакск,Охранник
u252,ж,03.04.1976,17.05.2011,a25ac65c-be5e-11e0-bf4a-001b789beaf2,0,Воронеж,Продавец-кассир
u253,ж,03.04.1976,17.05.2011,a25ac65c-be5e-11e0-bf4a-001b789beaf2,0,Воронеж,Продавец-кассир
u1830,ж,16.01.1967,17.05.2011,a6470034-ef6b-11e2-8bd0-ac162d794eee,0,Субботино,Руководитель службы
u1831,ж,16.01.1967,17.05.2011,a6470034-ef6b-11e2-8bd0-ac162d794eee,0,Субботино,Руководитель службы
u785,м,02.12.1962,17.05.2012,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Красногорск,Охранник
u786,м,02.12.1962,17.05.2012,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Красногорск,Охранник
u1630,ж,17.09.1965,17.05.2012,a282cb6d-a33d-11e1-b1e2-001b789beaf2,1,Рязань,Управляющий
u357,ж,30.07.1985,17.05.2013,dd63a72b-6cfc-11e0-a872-001b789beaf2,0,Омск,Бухгалтер-кассир
u443,м,25.06.1984,17.05.2013,31df015e-6d01-11e0-a872-001b789beaf2,0,Дрогобич,Региональный тренинг менеджер
u1757,м,16.11.1977,17.05.2014,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,сел.Исламей,Охранник
u713,ж,24.01.1981,17.06.2013,18799afd-7286-11e0-a872-001b789beaf2,0,Кашара,Старший продавец-кассир
u197,ж,02.09.1992,17.06.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Азов,Продавец
u694,ж,28.02.1991,17.06.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Новоречье,Продавец
u841,ж,24.06.1982,17.06.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Ташкент,Продавец
u1620,ж,10.02.1990,17.07.2012,9cbea436-727a-11e0-a872-001b789beaf2,0,Ростов-на-Дону,Старший продавец-кассир
u2095,ж,03.03.1987,17.07.2014,3249caa0-fca4-11e1-be8a-001b789beaf2,0,Ярославль,Продавец
u237,м,14.08.1964,17.08.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Волосово,Охранник
u1845,ж,10.07.1985,17.08.2011,18799ae3-7286-11e0-a872-001b789beaf2,1,Сыктывкар,Управляющий
u1846,ж,10.07.1985,17.08.2011,18799ae3-7286-11e0-a872-001b789beaf2,1,Сыктывкар,Управляющий
u1966,ж,18.02.1983,17.08.2011,0582d0df-21c0-11e3-babe-ac162d794eee,0,Уфа,Старший продавец-кассир
u1150,ж,24.11.1987,17.09.2012,f1f041f9-84a9-11e2-9998-001b789beaf2,1,Москва,Руководитель службы
u98,ж,09.02.1978,17.09.2013,b22f0b16-113d-11e3-b1ba-ac162d794eee,0,Балашиха,Старший продавец-кассир
u423,ж,03.06.1984,17.09.2013,31df015e-6d01-11e0-a872-001b789beaf2,0,Свердловск,Региональный тренинг менеджер
u480,м,21.12.1958,17.10.1996,6eb33b07-5ef8-11e2-8228-001b789beaf2,0,д. Медяна,Охранник
