uid,наименование программы,is_webinar,Дата,фактическое количество часов,Оцека (если предусмотрена курсом),uid тренера
u841,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.08.12,8,,u335
u1772,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.08.12,8,,u335
u1477,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.08.12,8,,u335
u928,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.7.15,8,,u335
u819,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.5.23,8,,u335
u755,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.7.15,8,,u335
u699,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.7.15,8,,u335
u680,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.7.22,8,,u335
u607,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.7.22,8,,u335
u592,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.9.19,8,,u335
u258,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.9.19,8,,u335
u210,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.7.22,8,,u335
u1925,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.7.15,8,,u335
u1261,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.5.23,8,,u335
u1261,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.7.15,8,,u335
u1042,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.7.22,8,,u335
u763,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.2.20,,0,u1946
u1562,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.02.07,1737,0,u1946
u1439,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.3.14,,0,u1946
u1367,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.2.13,,0,u1946
u1196,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.3.14,,0,u1946
u1081,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.3.28,,0,u1946
u1027,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.3.28,,0,u1946
u80,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.8.19,8,,u1946
u1592,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.8.19,8,,u1946
u1229,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.5.23,8,,u1946
u1030,"Тренинг ""Технология продаж. Уровень 1"" День 2",0,2014.6.27,8,,u1946
u901,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.20,8,,не установлен
u864,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.20,8,,не установлен
u560,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.19,4,,не установлен
u465,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.19,4,,не установлен
u293,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.19,4,,не установлен
u1926,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.20,8,,не установлен
u1841,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.20,8,,не установлен
u1565,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.19,4,,не установлен
u1313,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.19,4,,не установлен
u966,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.19,4,,u383
u964,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.20,8,,u383
u805,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.20,8,,u383
u236,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.19,4,,u383
u2057,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.20,8,,u383
u1812,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.19,4,,u383
u1584,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.19,4,,u383
u1583,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.19,4,,u383
u1309,"Тренинг ""Технология продаж. Уровень 2: Установление контакта""",0,2014.5.20,8,,u383
u769,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.8.18,4,,не установлен
u2074,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.8.18,4,,не установлен
u2071,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.8.18,4,,не установлен
u1715,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.8.18,4,,не установлен
u1709,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.8.18,4,,не установлен
u1708,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.8.18,4,,не установлен
u1707,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.8.18,4,,не установлен
u1706,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.8.18,4,,не установлен
u1705,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.8.18,4,,не установлен
u1704,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.8.18,4,,не установлен
u1359,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.8.18,4,,не установлен
u1169,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.8.18,4,,не установлен
u72,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.06.09,4,,не установлен
u70,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.7.16,8,,не установлен
u69,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.06.09,4,,не установлен
u68,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.7.16,8,,не установлен
u66,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.06.09,4,,не установлен
u65,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.06.09,4,,не установлен
u469,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.06.09,4,,не установлен
u1828,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.7.16,8,,не установлен
u1753,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.7.16,8,,не установлен
u933,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.7.24,4,,u417
u492,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.7.24,4,,u417
u33,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.7.24,4,,u417
u2092,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.7.24,4,,u417
u2085,"Тренинг ""Технология продаж. Уровень 2. День 1",0,2014.7.24,4,,u417
